architecture,controls,mad.score_Dexamethasone,mad.score_FBS,mad.score_Serum Free,pval.empirical_Dexamethasone,pval.empirical_FBS,pval.empirical_Serum Free,pval.mad_Dexamethasone,pval.mad_FBS,pval.mad_Serum Free,pval.zscore_Dexamethasone,pval.zscore_FBS,pval.zscore_Serum Free,statistic_Dexamethasone,statistic_FBS,statistic_Serum Free,zscore_Dexamethasone,zscore_FBS,zscore_Serum Free
"Ar-1:602, 4, set1, minCMV",FALSE,107.12877920309953,4.335892316421178,5.655568412271713,0,0.05882352941176472,0.02614379084967322,0,7.258500183636262e-6,7.766567106315511e-9,0,0.05006158554966755,0.004179037717234349,7.034686427018141,0.5581613144614779,0.6093455570423382,48.28496048085484,1.6442567883765091,2.637251842111746
"Ar-1:602, 4, set1, minProm",FALSE,24.864063458520366,-0.7134894929857313,-0.6591204290400294,0,0.8235294117647058,0.803921568627451,9.109873201679928e-137,0.7622285437224554,0.7450907809478617,2.251123597649328e-28,0.7386894170582097,0.7276621469720665,1.8544753796858258,0.28322851822837036,0.290686399786691,10.985203112239555,-0.63931018212059,-0.60575763439898
"Ar-1:602, 4, set1, minTK",FALSE,20.2338530725289,-0.5990203940978098,0.02551421381724505,0.0032679738562091387,0.7908496732026143,0.49673202614379086,2.464810540329496e-91,0.725420357564142,0.4898224055958441,3.172748234516357e-19,0.7215800886344927,0.600311150777422,1.562910924914506,0.2894612236619167,0.32523522773426106,8.885813083355817,-0.5875418937974443,-0.2541525608111479
"AR-1:933, 8, set1, minCMV",FALSE,90.79515377546736,0.45769810821970597,1.0320818818879027,0,0.36274509803921573,0.20261437908496727,0,0.32358467366600907,0.1510168803441169,0,0.5436542578491013,0.3963576215114027,6.00615765721219,0.34699828139285915,0.37602981364160853,40.87910901845954,-0.10964428967689593,0.26278636814237366
"AR-1:933, 8, set1, minProm",FALSE,18.912891973509055,-0.3419086580682645,-0.30016339863331215,0.0032679738562091387,0.6372549019607843,0.6241830065359477,4.466063257401404e-80,0.6337901831505843,0.617973738909101,5.813169613508624e-17,0.6812738624951931,0.6632719615927369,1.4797299740499217,0.30346064996777855,0.30880050606728376,8.286874303334976,-0.47126392348622276,-0.4214095088581947
"AR-1:933, 8, set1, minTK",FALSE,11.877928767468083,-0.6924336471274164,-0.41690669307219397,0.0065359477124182774,0.8202614379084967,0.6797385620915033,7.706970493714031e-33,0.7556674791482367,0.6616266711247311,1.7240983269224606e-7,0.7355832667664464,0.6848714091095,1.0367381787502317,0.28437498383493137,0.302909270448869,5.097142006718426,-0.6297877423541319,-0.48136489537027655
"Ar-1:935, 8, set1, minCMV",FALSE,120.6306774353896,0.9919960168194851,1.37239377726095,0,0.2712418300653595,0.1633986928104575,0,0.16059973423340473,0.08497044312135604,0,0.44749600125139943,0.3308530038758113,7.884901270038182,0.37609016304838655,0.3932030274782416,54.40687463957898,0.13199025144873247,0.4375589863027425
"Ar-1:935, 8, set1, minProm",FALSE,24.9962497835696,0.34007033954620236,0.6086254658691898,0,0.38888888888888884,0.31699346405228757,3.357621201262601e-138,0.3669017788276053,0.27138636043790054,1.1570604520816422e-28,0.564678217208679,0.4819286930940596,1.8627991556221866,0.3405935901699021,0.35466086450507606,11.045137894815037,-0.16284107643120094,0.04531355126281917
"Ar-1:935, 8, set1, minTK",FALSE,17.72502096405737,-0.7140463388723072,-0.3495350501339265,0.0032679738562091387,0.8235294117647058,0.6535947712418301,1.3440650565974427e-70,0.7624007370182233,0.6366561690362927,4.657275669232476e-15,0.7387713076065869,0.6724776675240447,1.4049297091942947,0.2831981986363003,0.3063090564876023,7.748280082997206,-0.6395620139135181,-0.44676511033138105
"AR-2:1267, 1, set2, minCMV",FALSE,131.09048602030865,2.5148139309067687,2.0126477253959565,0,0.11111111111111116,0.11764705882352944,0,0.005954761005678079,0.022075851191316043,0,0.20591432792528538,0.22172759999596578,8.543555657817421,0.4590057759049753,0.42551226529967645,59.14947076731614,0.820679841967035,0.7663716441159683
"AR-2:1267, 1, set2, minProm",FALSE,28.81003224005175,-1.051531070817021,-0.8880938455170809,0,0.9607843137254902,0.9019607843137255,8.03036349745573e-183,0.8534926265608335,0.8127548635303957,1.1402208742702835e-37,0.7858745894945673,0.7652677421608858,2.102953124846749,0.2648225588962666,0.27913167749361806,12.774350218664095,-0.7921884177002694,-0.7233505955352668
"AR-2:1267, 1, set2, minTK",FALSE,18.243110720632416,-0.7472699542427671,-0.2565171008838155,0.0032679738562091387,0.8300653594771241,0.5915032679738562,1.1735624916439446e-74,0.7725496874437944,0.6012242112566135,7.130080597555498e-16,0.743633244932963,0.6550512810859285,1.4375538331121678,0.2813892125426449,0.3110030362010242,7.983187868680371,-0.654587288999498,-0.3989942543977987
"AR-2:1600, 4, set2, minCMV",FALSE,138.5545368306588,4.91911731978699,1.4713068048761706,0,0.05228758169934644,0.16013071895424835,0,4.346767688722175e-7,0.07060408192515276,0,0.028194415619747372,0.31264837157795644,9.013567109454552,0.5899172178692379,0.3981944914780613,62.533756261932005,1.908018453531845,0.488357354039876
"AR-2:1600, 4, set2, minProm",FALSE,26.839363170608454,-0.048901709220038385,-0.35233422268918413,0,0.5163398692810457,0.6535947712418301,5.613253734988581e-159,0.5195011866334498,0.6377061872165395,7.444398178068216e-33,0.6326018900616059,0.6729965320843202,1.9788600481033463,0.3194145276508837,0.30616780139334715,11.880826458461794,-0.33875245658359743,-0.4482026701781468
"AR-2:1600, 4, set2, minTK",FALSE,20.40664873472953,-0.44018775947584776,-0.33858789341929046,0.0032679738562091387,0.6993464052287581,0.6470588235294117,7.29778552770577e-93,0.6700994377861478,0.632539897946817,1.563265384901103e-19,0.6969716329294614,0.6704452706303219,1.5737918717476784,0.29810947052024184,0.30686148461521007,8.964160601074646,-0.5157103365988911,-0.44114302286855084
"AR-2:1933, 8, set2, minCMV",FALSE,148.68388463288215,1.4022599380728389,1.29593559505508,0,0.2124183006535948,0.16993464052287577,0,0.08041881945115004,0.09749883734611305,0,0.3754204311629746,0.3452072338288119,9.651412374127535,0.3984285425414185,0.38934470594897996,67.12651771385673,0.3175308136647681,0.3982926636569994
"AR-2:1933, 8, set2, minProm",FALSE,29.09208020767833,-0.37167308798447096,-0.5738176608533687,0,0.6503267973856209,0.7549019607843137,2.260710860402848e-186,0.6449318677399207,0.71695440181510794,2.1861767648907785e-38,0.6860642114130862,0.7129246276510244,2.120713691871781,0.3018400123820246,0.29499104707890633,12.902233973729226,-0.48472479287932346,-0.5619490331275874
"AR-2:1933, 8, set2, minTK",FALSE,18.409771133866638,-0.4209472729456445,0.08325777392764877,0.0032679738562091387,0.6928104575163399,0.4738562091503268,5.484255071540082e-76,0.6631032077274375,0.4668232875989172,3.8538142741920585e-16,0.6939257086282006,0.5888148674511754,1.4480484431764562,0.29915709198407714,0.3281491502828026,8.058753594767492,-0.5070088873532007,-0.22449743173805706
"AR-2:268, 1, set1, minCMV",FALSE,163.03223673098015,1.2001725667674996,1.001542955133786,0,0.23202614379084963,0.2124183006535948,0,0.11503616363146671,0.15828219199084778,0,0.4105472635025187,0.40241440548501817,10.554928436595407,0.38742512703957094,0.3744887228756956,73.6322236784918,0.22613743845837617,0.24710261374767653
"AR-2:268, 1, set1, minProm",FALSE,26.905381750958917,-0.3278294052073176,-1.1056405545852852,0,0.6372549019607843,0.9575163398692811,9.499030712698471e-160,0.6284796736334908,0.8655589354016746,5.2012358502538734e-33,0.6789972565331439,0.7981623121643179,1.9830172396303003,0.30422724843548044,0.26815358297185965,11.910760033343864,-0.4648966258612663,-0.8350751882778846
"AR-2:268, 1, set1, minTK",FALSE,21.532609006754512,-0.6677792327841428,-0.12775463269008705,0,0.8169934640522876,0.5294117647058824,3.853519803986713e-103,0.7478627376350121,0.5508284231794106,1.3378493725377538e-21,0.7319225230833928,0.6303823687301238,1.6446936160399812,0.28571738718859696,0.31750079731513275,9.474683789213168,-0.6186378613595191,-0.33286622892181505
"AR-2:601, 4, set1, minCMV",FALSE,153.4808808831986,1.5588506797419377,1.3205825997354244,0,0.20588235294117652,0.16993464052287577,0,0.059515862951608635,0.09332028891007342,0,0.3488790818514891,0.3405544057994837,9.953479338621223,0.40695472101164165,0.39058847170493177,69.30153034977837,0.38834848185833243,0.41095052721205577
"AR-2:601, 4, set1, minProm",FALSE,30.165903812688313,-0.7056802583415124,-0.7944226155994454,0,0.8235294117647058,0.8562091503267975,3.3181103638887314e-200,0.7598064997037868,0.7865252787077827,3.500366664314576e-41,0.7375395922469743,0.7502396971692947,2.188332389039959,0.28365372170836384,0.2838586238142943,13.389117804312491,-0.6357784804249136,-0.6752442368637279
"AR-2:601, 4, set1, minTK",FALSE,18.55029231279949,-0.5394457188239593,-0.14418145772023233,0.0032679738562091387,0.7581699346405228,0.5326797385620915,4.0554855916888216e-77,0.705210329060723,0.5573214087279932,2.283999342059609e-16,0.7124646816539761,0.6335620623461,1.4568970650540571,0.29270499342937717,0.31667184780518276,8.122467494850984,-0.5605994351226001,-0.34130248771151633
"AR-2:934, 8, set1, minCMV",FALSE,146.56593826868715,3.4299406777018135,4.200677976424307,0,0.07516339869281041,0.042483660130718914,0,3.018566113440587e-4,1.3305843850612446e-5,0,0.1085003128784986,0.029374327220315053,9.518045242737633,0.5088333320100307,0.5359271872956937,66.16621675384984,1.2345430219916578,1.8900695835227628
"AR-2:934, 8, set1, minProm",FALSE,27.756316238294232,-0.4895116215240263,-0.6788296248734319,0,0.7287581699346406,0.8071895424836601,7.309862542701948e-170,0.6877602355662313,0.7513770896824425,4.724345372289491e-35,0.7047173084821287,0.7310130091694191,2.0366006039190285,0.29542384526436233,0.2896918114716864,12.296583403994552,-0.5380168973784186,-0.615879607225887
"AR-2:934, 8, set1, minTK",FALSE,21.26449368177799,-0.04926346718355971,0.5375361260154397,0,0.5163398692810457,0.33006535947712423,1.2104435432383344e-100,0.5196453334428963,0.29544866889420773,4.255090802589119e-21,0.632663517387662,0.4964875646558629,1.6278103878438879,0.3193948303627354,0.35107347172976544,9.35311725272282,-0.3389160604796768,0.008804483497460706
"ARNTL-1:1168, 1, set2, minCMV",FALSE,57.44194336806946,57.80290350534529,73.45417714244716,0,0,0,0,0,0,1.367024307394537e-146,2.3507227799725725e-147,2.370602574778333e-307,3.905905228785282,3.4693760823786555,4.030677639111352,25.75638423420362,25.824543677112903,37.45631199401753
"ARNTL-1:1168, 1, set2, minProm",FALSE,5.0502853691478595,3.899560417299525,6.120886066763125,0.02941176470588236,0.06862745098039214,0.02614379084967322,2.205752656672595e-7,4.818374442038669e-5,4.6528213113013117e-10,0.022674065222614344,0.07395867590514979,0.002012325262091935,0.6068013165231888,0.5344035647726484,0.6328269565796123,2.0014108678971776,1.4469270655276216,2.8762231677028143
"ARNTL-1:1168, 1, set2, minTK",FALSE,8.202622412372985,8.019815044179682,11.819077860657154,0.013071895424836555,0.013071895424836555,0.0065359477124182774,1.175995214989402e-16,5.295225418117795e-16,1.5554017036514938e-32,3.009948885313147e-4,4.659814603571775e-4,3.2643178194075194e-9,0.8053040528230554,0.7587464979313545,0.9203757243105217,3.4307163215435463,3.310299203172829,5.80262072282531
"ARNTL-1:1501, 4, set2, minCMV",FALSE,57.969206955072366,58.69848506366507,74.23069402512817,0,0,0,0,0,0,2.7873574954672327e-149,6.113818838469395e-152,0,3.9391070290167316,3.5181394263636454,4.069863135285145,25.9954515388981,26.229567607399844,37.855104661794016
"ARNTL-1:1501, 4, set2, minProm",FALSE,5.1259088716363195,5.487503087360252,7.824642448216009,0.02941176470588236,0.04575163398692805,0.013071895424836555,1.4805290539932347e-7,2.0382744714255923e-8,2.545508868940416e-15,0.020890273504834668,0.015191196142999845,8.799002661050246e-5,0.6115633302186473,0.6208651426482462,0.7188038885118478,2.03569942367293,2.165069121182465,3.751214514001607
"ARNTL-1:1501, 4, set2, minTK",FALSE,6.852777363749288,7.026685247959049,10.709514212902278,0.022875816993464082,0.019607843137254943,0.0065359477124182774,3.6214883345622503e-12,1.057488628558188e-12,4.592123641738635e-27,0.0024110690284658795,0.0021104739224715842,8.348675353246098e-8,0.7203042789858977,0.7046717691420443,0.8643836357372986,2.81868123039685,2.8611593904850787,5.232786560780772
"ARNTL-1:169, 1, set1, minCMV",FALSE,59.359528651882364,63.26816547540289,80.19084214397726,0,0,0,0,0,0,1.7047041664402542e-156,1.924852118688426e-176,0,4.02665561832351,3.7669530556182544,4.370631047117322,26.625839202502856,28.29619113634977,40.91603407836049
"ARNTL-1:169, 1, set1, minProm",FALSE,5.904904499950859,5.801118928547513,9.097173581495603,0.02614379084967322,0.04575163398692805,0.009803921568627416,1.7642554522303232e-9,3.2936928265156837e-9,4.6356553670388765e-20,0.008449338041362097,0.0105301728296632,5.295462346256639e-6,0.6606167028960392,0.6379411498537183,0.7830198314827155,2.3889048977860408,2.3069008945345404,4.4047432353825
"ARNTL-1:169, 1, set1, minTK",FALSE,6.741242997919174,7.598442308973149,12.57295729509538,0.022875816993464082,0.016339869281045805,0.0065359477124182774,7.851865657708131e-12,1.498582077195493e-14,1.4869396712848461e-36,0.0028191186696049425,9.050699125267695e-4,3.0122675401362044e-10,0.7132809573977666,0.7358032568140161,0.9584188632976434,2.7681102809190383,3.1197347149431933,6.18978756690402
"ARNTL-1:1834, 8, set2, minCMV",FALSE,40.709893717816435,39.31676896019216,50.09971517927978,0,0,0,0,0,0,4.469461303177509e-74,1.3410666433815106e-68,2.5825977809728344e-143,2.8522876764938547,2.462828181292647,2.852137673902861,18.16988269967194,17.46424773339311,25.46225442939682
"ARNTL-1:1834, 8, set2, minProm",FALSE,6.906198206372587,6.017136002192382,8.935376876521467,0.022875816993464082,0.04575163398692805,0.009803921568627416,2.4890716294084802e-12,8.87649616692197e-10,2.02896324254411e-19,0.0022352347575693007,0.008095222362438668,7.743337456596397e-6,0.7236681906776882,0.6497030209763642,0.774855058372044,2.8429028477724296,2.4045939336150615,4.321649949127981
"ARNTL-1:1834, 8, set2, minTK",FALSE,6.919342543371424,4.679324353880728,8.480726790290836,0.022875816993464082,0.05228758169934644,0.009803921568627416,2.2687224958421135e-12,1.4391090438005893e-6,1.1189577913334053e-17,0.002193790948586072,0.0359640562488206,2.1740681034082022e-5,0.7244958898815929,0.5768607778688366,0.7519119780453237,2.848862639602869,1.799572842292675,4.088157123876425
"ARNTL-1:502, 4, set1, minCMV",FALSE,48.241239501622395,51.35402473209286,68.42240144081681,0,0,0,0,0,0,1.251059853260166e-103,1.9308723955707582e-116,9.824631733216476e-267,3.326536694161215,3.1182423514344952,3.7767583336831696,21.58468050031489,22.908058626229252,34.87216308436613
"ARNTL-1:502, 4, set1, minProm",FALSE,6.768567652249599,5.7342053418170735,10.350457893178,0.022875816993464082,0.04575163398692805,0.0065359477124182774,6.5031784662874186e-12,4.898529082095849e-9,2.0824453677850543e-25,0.002713766413557548,0.011403882933899314,2.2277742433034948e-7,0.7150015915110175,0.6342977851409304,0.8462645190039261,2.7804995898406255,2.276639436339706,5.048387443622529
"ARNTL-1:502, 4, set1, minTK",FALSE,7.18836732370784,9.523546318230325,14.243720075380391,0.022875816993464082,0.009803921568627416,0,3.2785330282372476e-13,8.368393568960492e-22,2.452257948936379e-46,0.0014849248983020006,3.2986969274584015e-5,9.086178094397114e-13,0.7414363865026692,0.8406228660815532,1.0427308338347583,2.9708415334927993,3.9903569210360987,7.047834521493181
"ARNTL-1:835, 8, set1, minCMV",FALSE,37.88045255285654,39.88934450945632,55.215287493460615,0,0,0,0,0,0,2.805015194964398e-64,1.3884615200046466e-70,6.592515119567408e-174,2.6741177010938255,2.4940042346702374,3.110285621249474,16.88698190816546,17.723193216576416,28.089438429997262
"ARNTL-1:835, 8, set1, minProm",FALSE,7.044522482538016,5.743155423273847,9.762702520827613,0.022875816993464082,0.04575163398692805,0.009803921568627416,9.304929985102327e-13,4.646417885147391e-9,8.137955576437831e-23,0.0018326275876159675,0.011283485047754718,1.0346481656962453e-6,0.7323784735373675,0.6347851063644593,0.8166045252445586,2.9056206471650547,2.2806870824020162,4.746536269272908
"ARNTL-1:835, 8, set1, minTK",FALSE,4.450588908855055,5.690470002122197,7.465819114223101,0.04575163398692805,0.04575163398692805,0.016339869281045805,4.281756537951404e-6,6.334508422346066e-9,4.139150212459155e-14,0.0418596734876948,0.01200840373275555,1.8059047716253732e-4,0.5690384165904849,0.6319164482386355,0.7006965289748592,1.7295016749791552,2.256860267138314,3.5669350503930017
"Ascl2-1:1169, 1, set2, minCMV",FALSE,1.9353305855331195,1.7096675415490656,1.3719663701222027,0.15032679738562094,0.1895424836601307,0.1633986928104575,0.02647487069323127,0.04366368408295556,0.08503695359553266,0.27791220434734,0.32399548977277604,0.3309325821295821,0.41065254197296486,0.41516651863377596,0.39318145916314945,0.5890549557491009,0.4565549311260767,0.4373394845290022
"Ascl2-1:1169, 1, set2, minProm",FALSE,0.28416326508650447,-0.2803124833609966,0.0043491662486508055,0.39869281045751637,0.6209150326797386,0.5,0.3881426328637207,0.6103811128934122,0.49826493916877074,0.5634031233509365,0.671264402886939,0.60450382370051,0.30667849773109584,0.30681448795998245,0.3241671725393066,-0.159603079110805,-0.443407248079257,-0.26502220958730094
"Ascl2-1:1169, 1, set2, minTK",FALSE,0.026249661761161686,-0.5840909509848949,0.6950528632745849,0.48692810457516345,0.7810457516339869,0.29738562091503273,0.48952910257717935,0.7204204387066679,0.24351108665086935,0.6089348801805003,0.7193090360222211,0.46426291769283523,0.2904376721826132,0.2902741139712987,0.3590222641421928,-0.27654403902331154,-0.5807901003170911,0.0896997238612511
"Ascl2-1:1502, 4, set2, minCMV",FALSE,3.5283924840773797,9.79993573088436,2.4248318528873125,0.065359477124183,0.009803921568627416,0.10130718954248363,2.0904587485459495e-4,5.632865157389937e-23,0.0076577392777559365,0.09486684514498635,1.9329352269991024e-5,0.1640234631383204,0.5109676864578221,0.8556719388073738,0.4463123791297136,1.3113673317303194,4.115353159695655,0.9780553968888281
"Ascl2-1:1502, 4, set2, minProm",FALSE,-0.5161701638922682,-1.1170278504805384,-0.9310685595609928,0.7352941176470589,0.9705882352941176,0.9183006535947712,0.6971322166225976,0.8680087913366856,0.82409094957941,0.6993330835154812,0.7944072314785547,0.7719913577994632,0.2562814832538607,0.2612563376325849,0.2769630375962814,-0.5224833546299875,-0.8218091293752897,-0.7454209474396994
"Ascl2-1:1502, 4, set2, minTK",FALSE,-0.5405027076691364,-0.3223968947832786,-0.17213169043149182,0.7418300653594772,0.6372549019607843,0.5359477124183006,0.7055748029049271,0.6264239818226163,0.5683330003893058,0.7031617831150665,0.678117014721084,0.6389511908834945,0.25474926241116075,0.3045230421262376,0.315261390722547,-0.5335160066099246,-0.46243979018524245,-0.3556567768667149
"Ascl2-1:170, 1, set1, minCMV",FALSE,1.6336037145359292,1.2341154116175863,1.8108559657297119,0.17647058823529416,0.23202614379084963,0.12091503267973858,0.0511710436843316,0.10857995073811277,0.03508157520057655,0.3255449636810571,0.4045884646310912,0.25374910144504836,0.3916527939489203,0.3892732743175913,0.4153292153201272,0.45224856217047493,0.24148798280421357,0.6627382576855665
"Ascl2-1:170, 1, set1, minProm",FALSE,-0.5697792778780394,-0.8086640687432072,-0.24059826075503582,0.7581699346405228,0.869281045751634,0.5751633986928104,0.7155862940074271,0.7906457993633388,0.5950667508454907,0.7077386085460962,0.752491984612182,0.6520344405388256,0.25290571611003404,0.27804637648686953,0.31180635118730476,-0.5467903363817292,-0.6823525833163065,-0.39081887938090903
"Ascl2-1:170, 1, set1, minTK",FALSE,0.9448994850835697,0.36781129738928686,-0.8004997935118308,0.27450980392156865,0.3790849673202614,0.8594771241830066,0.17235509722353812,0.3565069722789374,0.788289358427704,0.4443370133739726,0.5597341858031635,0.7512299377119523,0.34828507273985876,0.3421040521230416,0.2835519502091937,0.13998223480514993,-0.15029531589029604,-0.6783652688030013
"Ascl2-1:1835, 8, set2, minCMV",FALSE,-0.20518151535606924,0.5311773311594559,0.29921751612244135,0.6013071895424836,0.3464052287581699,0.39869281045751637,0.5812848445904999,0.2976479500899025,0.3823870426275024,0.6485755425819616,0.5304549524229466,0.5452177408315918,0.2758644456230988,0.3509991371392449,0.33904716144033165,-0.38147756581999986,-0.07641354324959922,-0.11358785122149104
"Ascl2-1:1835, 8, set2, minProm",FALSE,-0.7243552867406837,0.14635017138564818,-0.6843839695292144,0.8333333333333334,0.4411764705882353,0.8071895424836601,0.7655761784863386,0.44182248057528895,0.7531336320413149,0.731342023327171,0.5988804752326323,0.7319535800197206,0.2431720612676714,0.33004575886510623,0.2894115216851905,-0.6168768561417576,-0.250450410450358,-0.61873212978197345
"Ascl2-1:1835, 8, set2, minTK",FALSE,-0.27705601421352866,0.34344280500792346,0.6577297231275454,0.6274509803921569,0.38888888888888884,0.3104575163398693,0.6091314521254976,0.3656326809203946,0.25535590973867406,0.6605872167751812,0.5640776954582646,0.47188518421319103,0.27133850677273064,0.34077721687799994,0.3571388205261619,-0.41406628072783336,-0.1613158895809649,0.07053182814513474
