statistic,pval,fdr,df.test,df.dna,df.rna.full,df.rna.red,architecture
58.99645274952309,1.5455500001617936e-13,1.7482077534058445e-12,2,42,7,5,"Tp53-1:988, 8, set1, minTK"
29.591675958428823,3.751882341375799e-7,2.3562434908722046e-6,2,105,7,5,"Tp53-2:1322, 1, set2, minCMV"
100.9516156447171,1.19849214819458e-22,2.033463749782075e-21,2,105,7,5,"Tp53-2:1322, 1, set2, minProm"
23.865959366703464,6.5701119676563505e-6,3.4024981201808854e-5,2,105,7,5,"Tp53-2:1322, 1, set2, minTK"
67.71352880379436,1.977853158360926e-15,2.541417175450378e-14,2,105,7,5,"Tp53-2:1655, 4, set2, minCMV"
90.35025840437265,2.402650871724053e-20,3.8732497779866493e-19,2,105,7,5,"Tp53-2:1655, 4, set2, minProm"
66.74862103871328,3.2042109786447838e-15,4.0745887848522284e-14,2,105,7,5,"Tp53-2:1655, 4, set2, minTK"
24.3279641438603,5.214944708680053e-6,2.7517345705079798e-5,2,105,7,5,"Tp53-2:1988, 8, set2, minCMV"
5.5709456595332085,0.061699908579436295,0.11630371985172565,2,104,7,5,"Tp53-2:1988, 8, set2, minProm"
147.67536280771856,8.564507810727585e-33,1.8522255976580572e-31,2,105,7,5,"Tp53-2:1988, 8, set2, minTK"
2.6690006842391085,0.26328969736744245,0.37081525366448786,2,99,7,5,"Tp53-2:323, 1, set1, minCMV"
3.94114295188956,0.1393771827442937,0.2265294142406594,2,98,7,5,"Tp53-2:323, 1, set1, minProm"
3.7157710577739635,0.15600214389864805,0.24797235192171233,2,100,7,5,"Tp53-2:323, 1, set1, minTK"
11.236553383613682,0.003630892867992673,0.010201712715101096,2,104,7,5,"Tp53-2:656, 4, set1, minCMV"
49.235064084586156,2.0358307786893792e-11,1.9974556937236686e-10,2,101,7,5,"Tp53-2:656, 4, set1, minProm"
8.470027401247535,0.014479611816686925,0.03397012061806382,2,96,7,5,"Tp53-2:656, 4, set1, minTK"
12.09812183955728,0.002360077268056587,0.0069848708356303685,2,105,7,5,"Tp53-2:989, 8, set1, minCMV"
12.045704067256338,0.0024227499678293827,0.007140369626875274,2,96,7,5,"Tp53-2:989, 8, set1, minProm"
7.702215191290634,0.02125618014279791,0.047080944261473044,2,103,7,5,"Tp53-2:989, 8, set1, minTK"
10.939773409232203,0.004211709298189441,0.011694538205008837,2,24,7,5,"Tp53-3:1323, 1, set2, minCMV"
16.917804076682387,2.1200471598207965e-4,8.278022667272303e-4,2,31,7,5,"Tp53-3:1323, 1, set2, minProm"
12.27963537919095,0.0021553165191080517,0.0064418267933633346,2,31,7,5,"Tp53-3:1323, 1, set2, minTK"
7.114763342488914,0.028513384475094238,0.06053550205531587,2,27,7,5,"Tp53-3:1656, 4, set2, minCMV"
55.34984939112678,9.570462317715544e-13,1.0276534887309244e-11,2,26,7,5,"Tp53-3:1656, 4, set2, minProm"
17.75996280025538,1.3914675364953987e-4,5.644909913576445e-4,2,28,7,5,"Tp53-3:1656, 4, set2, minTK"
11.226303612052106,0.003649548542492158,0.010237465765521066,2,36,7,5,"Tp53-3:1989, 8, set2, minCMV"
29.449316089966487,4.0286752747433155e-7,2.5095459977153597e-6,2,31,7,5,"Tp53-3:1989, 8, set2, minProm"
57.26244257154531,3.678058101706523e-13,4.034041582264548e-12,2,28,7,5,"Tp53-3:1989, 8, set2, minTK"
7.722108513822604,0.021045800142918052,0.04664861222584001,2,20,7,5,"Tp53-3:324, 1, set1, minCMV"
13.400600902675478,0.0012305421290979483,0.003957062699957905,2,18,7,5,"Tp53-3:324, 1, set1, minProm"
34.088025641715376,3.9616789912352494e-8,2.8492543751951873e-7,2,26,7,5,"Tp53-3:324, 1, set1, minTK"
6.941241650449683,0.03109771841888814,0.06516621853593003,2,31,7,5,"Tp53-3:657, 4, set1, minCMV"
5.133199883162433,0.07679621364193188,0.1393860355167688,2,19,7,5,"Tp53-3:657, 4, set1, minProm"
69.4363972901956,8.357529280509201e-16,1.0991851143658998e-14,2,30,7,5,"Tp53-3:657, 4, set1, minTK"
3.8689712829168457,0.14449857378788075,0.23320885944153072,2,22,7,5,"Tp53-3:990, 8, set1, minCMV"
20.794576860090046,3.051511479528994e-5,1.4092017674636903e-4,2,22,7,5,"Tp53-3:990, 8, set1, minProm"
15.17906941951378,5.057163040922371e-4,0.0018048283205894947,2,22,7,5,"Tp53-3:990, 8, set1, minTK"
86.86553317981452,1.3721106530732514e-19,2.1720370183443068e-18,2,105,7,5,"TP63-1:1320, 1, set2, minCMV"
197.5859175038404,1.2438361169142653e-43,3.336087960736863e-42,2,105,7,5,"TP63-1:1320, 1, set2, minProm"
187.5523437693828,1.8772668729238958e-41,4.824340223221158e-40,2,105,7,5,"TP63-1:1320, 1, set2, minTK"
72.37919502518707,1.9189227777039162e-16,2.6075273674020918e-15,2,105,7,5,"TP63-1:1653, 4, set2, minCMV"
236.46344168890573,4.493823917179536e-52,1.3143364999674624e-50,2,105,7,5,"TP63-1:1653, 4, set2, minProm"
109.83856236272732,1.4088320819724827e-24,2.5525211349483743e-23,2,105,7,5,"TP63-1:1653, 4, set2, minTK"
121.93420722623887,3.32907303615466e-27,6.450210280145715e-26,2,105,7,5,"TP63-1:1986, 8, set2, minCMV"
178.90646889383424,1.4156434742552744e-39,3.578140830813126e-38,2,105,7,5,"TP63-1:1986, 8, set2, minProm"
236.2257190648652,5.061006129005489e-52,1.473208513950318e-50,2,105,7,5,"TP63-1:1986, 8, set2, minTK"
47.52409229720615,4.7893268746328537e-11,4.5535674402469025e-10,2,78,7,5,"TP63-1:321, 1, set1, minCMV"
221.0865731484355,9.809810756264066e-49,2.8155073675221447e-47,2,97,7,5,"TP63-1:321, 1, set1, minProm"
193.63493555262176,8.96825592044737e-43,2.3640784490724356e-41,2,105,7,5,"TP63-1:321, 1, set1, minTK"
77.52958058060904,1.4610513664863042e-17,2.1065205382532582e-16,2,105,7,5,"TP63-1:654, 4, set1, minCMV"
197.81355203353814,1.1100254932749673e-43,2.990252885831074e-42,2,105,7,5,"TP63-1:654, 4, set1, minProm"
192.10476656270112,1.9274360040994893e-42,5.037579547735772e-41,2,105,7,5,"TP63-1:654, 4, set1, minTK"
85.63448523879924,2.5392636755480115e-19,3.9755894896893295e-18,2,105,7,5,"TP63-1:987, 8, set1, minCMV"
178.17536657196433,2.0403785222892495e-39,5.094310928414866e-38,2,105,7,5,"TP63-1:987, 8, set1, minProm"
171.34920473124657,6.194310244166394e-38,1.5097402190345234e-36,2,105,7,5,"TP63-1:987, 8, set1, minTK"
52.480857473385186,4.017229071372046e-12,4.098641354878257e-11,2,105,7,5,"Tp73-1:1324, 1, set2, minCMV"
156.86249820032026,8.6644561277039e-35,2.0081920579757492e-33,2,105,7,5,"Tp73-1:1324, 1, set2, minProm"
152.15675032315266,9.111323678484216e-34,2.0057974922311848e-32,2,105,7,5,"Tp73-1:1324, 1, set2, minTK"
72.65783058078523,1.6693698126423118e-16,2.2835789285632694e-15,2,105,7,5,"Tp73-1:1657, 4, set2, minCMV"
142.04894525806776,1.4271297420119923e-31,3.043552387304742e-30,2,105,7,5,"Tp73-1:1657, 4, set2, minProm"
130.66183493320023,4.2378252724771216e-29,8.590337565529532e-28,2,105,7,5,"Tp73-1:1657, 4, set2, minTK"
33.58251458354425,5.100932938815252e-8,3.613602088835442e-7,2,105,7,5,"Tp73-1:1990, 8, set2, minCMV"
184.98223877516284,6.786052651505298e-41,1.7366639743977307e-39,2,105,7,5,"Tp73-1:1990, 8, set2, minProm"
176.22423035242718,5.412458633641535e-39,1.3400646048435412e-37,2,105,7,5,"Tp73-1:1990, 8, set2, minTK"
78.07866475394621,1.1102821852101965e-17,1.6159604695642243e-16,2,96,7,5,"Tp73-1:325, 1, set1, minCMV"
159.23515705595673,2.6456048788289696e-35,6.178443028808947e-34,2,105,7,5,"Tp73-1:325, 1, set1, minProm"
68.64102245899812,1.2439168676195815e-15,1.6186731781609046e-14,2,98,7,5,"Tp73-1:325, 1, set1, minTK"
92.06000712918285,1.0219354152259386e-20,1.6782693369833462e-19,2,105,7,5,"Tp73-1:658, 4, set1, minCMV"
156.83467075701446,8.785853545021276e-35,2.021169205924851e-33,2,105,7,5,"Tp73-1:658, 4, set1, minProm"
164.5450136630825,1.859962853416807e-36,4.4278650564674535e-35,2,105,7,5,"Tp73-1:658, 4, set1, minTK"
90.69198277137002,2.0252850866816096e-20,3.2821374676513054e-19,2,105,7,5,"Tp73-1:991, 8, set1, minCMV"
190.83585889719325,3.6351284855907204e-42,9.460575914617883e-41,2,105,7,5,"Tp73-1:991, 8, set1, minProm"
167.48174742318406,4.283518405235411e-37,1.0317400017629762e-35,2,105,7,5,"Tp73-1:991, 8, set1, minTK"
18.512297477649554,9.552249974289036e-5,4.0020408828160477e-4,2,103,7,5,"VDR-1:1318, 1, set2, minCMV"
0.817243705679175,0.6645654883656767,0.7475758646256178,2,84,7,5,"VDR-1:1318, 1, set2, minProm"
4.261391162716791,0.11875466158818673,0.19939615403899477,2,100,7,5,"VDR-1:1318, 1, set2, minTK"
1.8246779824967234,0.4015838236192721,0.5124720225783439,2,104,7,5,"Vdr-1:1319, 1, set2, minCMV"
3.49135623787879,0.1745265990378853,0.2710347335753961,2,105,7,5,"Vdr-1:1319, 1, set2, minProm"
1.3601832267195277,0.5065705816067608,0.6080430940450898,2,103,7,5,"Vdr-1:1319, 1, set2, minTK"
13.67347289729878,0.001073601441950409,0.0035000318771015986,2,105,7,5,"VDR-1:1651, 4, set2, minCMV"
9.347347003750656,0.009337903637548405,0.023428678162509108,2,105,7,5,"VDR-1:1651, 4, set2, minProm"
14.998970256516259,5.53369210982849e-4,0.001952207750635645,2,100,7,5,"VDR-1:1651, 4, set2, minTK"
24.255409814199083,5.407601510649065e-6,2.8436205889046707e-5,2,105,7,5,"Vdr-1:1652, 4, set2, minCMV"
4.709792307477983,0.0949033613821564,0.16635172534509263,2,105,7,5,"Vdr-1:1652, 4, set2, minProm"
2.7017129511150415,0.25901832275487935,0.3665646401752233,2,105,7,5,"Vdr-1:1652, 4, set2, minTK"
0.4724511392023487,0.7896025435123278,0.8497877733051897,2,88,7,5,"VDR-1:1984, 8, set2, minCMV"
0.6291907852873919,0.7300842119600071,0.8007459339032792,2,104,7,5,"VDR-1:1984, 8, set2, minProm"
0.23067814311161783,0.8910639582357995,0.925573284539875,2,90,7,5,"VDR-1:1984, 8, set2, minTK"
26.382327977040404,1.8670255871946704e-6,1.0608021421415047e-5,2,103,7,5,"Vdr-1:1985, 8, set2, minCMV"
2.00150307644617,0.3676030695748323,0.479163423881286,2,104,7,5,"Vdr-1:1985, 8, set2, minProm"
42.517287469282564,5.85448008883564e-10,5.057414445236076e-9,2,104,7,5,"Vdr-1:1985, 8, set2, minTK"
7.625547759394067,0.022086827702939654,0.04869249668035009,2,95,7,5,"VDR-1:319, 1, set1, minCMV"
1.1772797798894317,0.5550817438057712,0.6517514950210375,2,83,7,5,"VDR-1:319, 1, set1, minProm"
11.624379644584224,0.0029908734147120137,0.00861225715572489,2,92,7,5,"VDR-1:319, 1, set1, minTK"
3.8940866541433934,0.14269535196962516,0.23106639910293636,2,95,7,5,"Vdr-1:320, 1, set1, minCMV"
0.26934708774751925,0.8740011881625915,0.914500050714589,2,93,7,5,"Vdr-1:320, 1, set1, minProm"
9.797946790755304,0.007454231692909239,0.01923820091332277,2,90,7,5,"Vdr-1:320, 1, set1, minTK"
8.597002144415455,0.013588912552838438,0.032200270408770715,2,105,7,5,"VDR-1:652, 4, set1, minCMV"
4.752348332554902,0.09290533882700798,0.16354961051174635,2,104,7,5,"VDR-1:652, 4, set1, minProm"
8.309481319409315,0.015689859614863574,0.03639241607042752,2,105,7,5,"VDR-1:652, 4, set1, minTK"
32.06989277649882,1.0867040008262548e-7,7.28661132431753e-7,2,105,7,5,"Vdr-1:653, 4, set1, minCMV"
4.9426477016922945,0.08447295535261776,0.1508611437565135,2,105,7,5,"Vdr-1:653, 4, set1, minProm"
30.486754144869337,2.398200293924502e-7,1.550499600556241e-6,2,105,7,5,"Vdr-1:653, 4, set1, minTK"
13.848489913184494,9.836455329109723e-4,0.003232504474659814,2,97,7,5,"VDR-1:985, 8, set1, minCMV"
9.002960068440188,0.011092567004350067,0.026942038796936654,2,104,7,5,"VDR-1:985, 8, set1, minProm"
33.235585004413224,6.067145565976451e-8,4.268546170243684e-7,2,105,7,5,"VDR-1:985, 8, set1, minTK"
6.717832450967762,0.03477292454001307,0.07159748659898099,2,95,7,5,"Vdr-1:986, 8, set1, minCMV"
2.824919680210769,0.2435434677415266,0.34976513359013417,2,105,7,5,"Vdr-1:986, 8, set1, minProm"
17.07036286461789,1.9643451635263263e-4,7.758847584809451e-4,2,105,7,5,"Vdr-1:986, 8, set1, minTK"
3.1444548651898003,0.20758229145715001,0.3100609032416866,2,86,7,5,"VENTX-1:1264, 1, set2, minCMV"
3.424714864897851,0.18043991591371947,0.2782480450770939,2,75,7,5,"VENTX-1:1264, 1, set2, minProm"
13.08206381044829,0.0014429986925939033,0.004570860221718285,2,67,7,5,"VENTX-1:1264, 1, set2, minTK"
9.81105251956069,0.007405544816865679,0.01912735755474727,2,78,7,5,"VENTX-1:1597, 4, set2, minCMV"
10.307061185434577,0.005778965493284912,0.015425643659172502,2,55,7,5,"VENTX-1:1597, 4, set2, minProm"
4.471610868735297,0.10690598940955648,0.18279971797146322,2,74,7,5,"VENTX-1:1597, 4, set2, minTK"
1.880679725984919,0.3904950979709988,0.5024195559379805,2,61,7,5,"VENTX-1:1930, 8, set2, minCMV"
0.24203638757353474,0.88601783942659,0.9218908300454202,2,63,7,5,"VENTX-1:1930, 8, set2, minProm"
5.068751372918086,0.07931121887938013,0.14293706172451665,2,69,7,5,"VENTX-1:1930, 8, set2, minTK"
3.078854587278329,0.21450391401182559,0.31784874303030947,2,37,7,5,"VENTX-1:265, 1, set1, minCMV"
1.7047836890305916,0.4263938435171689,0.5353456637126843,2,46,7,5,"VENTX-1:265, 1, set1, minProm"
8.389226026554297,0.015076575767958605,0.03516913344732311,2,38,7,5,"VENTX-1:265, 1, set1, minTK"
0.85998674746088,0.6505134051862105,0.7359464606103712,2,37,7,5,"VENTX-1:598, 4, set1, minCMV"
7.352112702756585,0.025322641781708222,0.054764671064525323,2,34,7,5,"VENTX-1:598, 4, set1, minProm"
4.7432520916554495,0.0933288458488551,0.16406003755113568,2,58,7,5,"VENTX-1:598, 4, set1, minTK"
3.546915264278141,0.16974505702059245,0.26501630407231286,2,46,7,5,"VENTX-1:931, 8, set1, minCMV"
7.893689298215577,0.019315553068917333,0.043376200738112915,2,43,7,5,"VENTX-1:931, 8, set1, minProm"
3.0913401006096137,0.21316898941292933,0.3164050103852615,2,38,7,5,"VENTX-1:931, 8, set1, minTK"
2.624166677120229,0.2692585150004426,0.37731822932528375,2,105,7,5,"VENTX-2:1265, 1, set2, minCMV"
18.612323917175672,9.08626112671676e-5,3.822453139746188e-4,2,105,7,5,"VENTX-2:1265, 1, set2, minProm"
29.478315716651196,3.9706816993179905e-7,2.4834956208972605e-6,2,105,7,5,"VENTX-2:1265, 1, set2, minTK"
8.865746693318215,0.01188030435035421,0.028604009925470627,2,105,7,5,"VENTX-2:1598, 4, set2, minCMV"
7.398255624711965,0.024745099431110713,0.053648395564919835,2,105,7,5,"VENTX-2:1598, 4, set2, minProm"
23.77256440358815,6.884196044110564e-6,3.556159133972e-5,2,105,7,5,"VENTX-2:1598, 4, set2, minTK"
8.442458310440998,0.014680588688248234,0.03438908303707882,2,105,7,5,"VENTX-2:1931, 8, set2, minCMV"
42.18274232211661,6.920442888999941e-10,5.919966605047025e-9,2,105,7,5,"VENTX-2:1931, 8, set2, minProm"
0.8482728247709019,0.6543346164746251,0.7389084784679439,2,105,7,5,"VENTX-2:1931, 8, set2, minTK"
6.637738317178446,0.03619373799818892,0.0741253547131965,2,105,7,5,"VENTX-2:266, 1, set1, minCMV"
7.306031293705928,0.025912866777637763,0.05588371760823425,2,105,7,5,"VENTX-2:266, 1, set1, minProm"
117.38442075722742,3.238149547167719e-26,6.13849213540251e-25,2,105,7,5,"VENTX-2:266, 1, set1, minTK"
6.891200030866457,0.031885624434993036,0.0664996622342028,2,105,7,5,"VENTX-2:599, 4, set1, minCMV"
2.228272671002742,0.32819861001843476,0.4401301010334555,2,105,7,5,"VENTX-2:599, 4, set1, minProm"
8.0196423305606,0.018136638407442566,0.04118123219908031,2,105,7,5,"VENTX-2:599, 4, set1, minTK"
2.758368202155907,0.2517838994895819,0.3582353877189791,2,105,7,5,"VENTX-2:932, 8, set1, minCMV"
2.8732032408142913,0.23773429883077235,0.34397268867340486,2,105,7,5,"VENTX-2:932, 8, set1, minProm"
32.973243132513744,6.917532823729856e-8,4.817175351853603e-7,2,105,7,5,"VENTX-2:932, 8, set1, minTK"
2.609247430501455,0.2712745923350557,0.3792033113777456,2,38,7,5,"XBP1-1:1201, 1, set2, minCMV"
4.898882959420007,0.08634179668025584,0.1534021739109434,2,38,7,5,"XBP1-1:1201, 1, set2, minProm"
2.118991087756058,0.3466306261743251,0.45789641358361083,2,34,7,5,"XBP1-1:1201, 1, set2, minTK"
7.8182490389517625,0.020058053812481703,0.0447661942282931,2,45,7,5,"XBP1-1:1534, 4, set2, minCMV"
3.3080785628549165,0.1912757296077834,0.2905801462406643,2,44,7,5,"XBP1-1:1534, 4, set2, minProm"
2.718474051022895,0.2568566773025645,0.36392473171680534,2,36,7,5,"XBP1-1:1534, 4, set2, minTK"
13.30035839639686,0.0012937902398113949,0.0041387810692299935,2,41,7,5,"XBP1-1:1867, 8, set2, minCMV"
26.24460709264622,2.0001196657422675e-6,1.1291116715982544e-5,2,37,7,5,"XBP1-1:1867, 8, set2, minProm"
10.022589490441078,0.006662271775105472,0.017487039847306755,2,32,7,5,"XBP1-1:1867, 8, set2, minTK"
3.708569753456004,0.15656486582989074,0.248802433616349,2,22,7,5,"XBP1-1:202, 1, set1, minCMV"
3.7216575602817557,0.15554366543264067,0.2474356884452937,2,26,7,5,"XBP1-1:202, 1, set1, minProm"
25.088269577116534,3.565754845802674e-6,1.9484756461672618e-5,2,37,7,5,"XBP1-1:202, 1, set1, minTK"
0.8109856736828078,0.6666481811007988,0.7490949740799683,2,28,7,5,"XBP1-1:535, 4, set1, minCMV"
11.533766722868677,0.0031294958382846964,0.00894016904127656,2,25,7,5,"XBP1-1:535, 4, set1, minProm"
5.553291838185032,0.062246938903180074,0.1171684642179994,2,24,7,5,"XBP1-1:535, 4, set1, minTK"
0.9669112877209045,0.6166487871182816,0.7052992272775579,2,24,7,5,"XBP1-1:868, 8, set1, minCMV"
6.432006965465234,0.04011505885050924,0.08094175146512082,2,16,7,5,"XBP1-1:868, 8, set1, minProm"
0.9148521956740296,0.6329106007611663,0.7194774958125271,2,17,7,5,"XBP1-1:868, 8, set1, minTK"
111.04996190489874,7.687890068027293e-25,1.4095230088902578e-23,2,79,7,5,"XBP1-2:1202, 1, set2, minCMV"
73.75663739790889,9.637173709215081e-17,1.3391746814931908e-15,2,89,7,5,"XBP1-2:1202, 1, set2, minProm"
116.84748966789175,4.235356838325711e-26,7.979620153679913e-25,2,70,7,5,"XBP1-2:1202, 1, set2, minTK"
78.5383318756194,8.823033420203424e-18,1.2933429896632323e-16,2,78,7,5,"XBP1-2:1535, 4, set2, minCMV"
135.69118988224727,3.427934347443118e-30,7.112963770944469e-29,2,70,7,5,"XBP1-2:1535, 4, set2, minProm"
71.13245070891753,3.579188624218933e-16,4.778994897815802e-15,2,87,7,5,"XBP1-2:1535, 4, set2, minTK"
176.21676683989062,5.432694343960302e-39,1.3400646048435412e-37,2,87,7,5,"XBP1-2:1868, 8, set2, minCMV"
105.30352785804462,1.3602836032922294e-23,2.38030253316834e-22,2,77,7,5,"XBP1-2:1868, 8, set2, minProm"
156.83457790525063,8.786261445489013e-35,2.021169205924851e-33,2,71,7,5,"XBP1-2:1868, 8, set2, minTK"
91.39369455372707,1.425973278472407e-20,2.329342520313171e-19,2,54,7,5,"XBP1-2:203, 1, set1, minCMV"
78.23786928666141,1.025327360366533e-17,1.4958576359551654e-16,2,32,7,5,"XBP1-2:203, 1, set1, minProm"
100.04571536735648,1.8851631373921004e-22,3.1722389013321318e-21,2,49,7,5,"XBP1-2:203, 1, set1, minTK"
36.74607287445269,1.0487975387405766e-8,7.894257944785075e-8,2,33,7,5,"XBP1-2:536, 4, set1, minCMV"
44.05099631329222,2.719240934858254e-10,2.4170156037481033e-9,2,39,7,5,"XBP1-2:536, 4, set1, minProm"
58.57294078842733,1.9100622147754888e-13,2.133018567845646e-12,2,36,7,5,"XBP1-2:536, 4, set1, minTK"
137.99435000550602,1.083696396835211e-30,2.2716939485876676e-29,2,48,7,5,"XBP1-2:869, 8, set1, minCMV"
92.87917997403383,6.784882434414224e-21,1.1232546607054492e-19,2,57,7,5,"XBP1-2:869, 8, set1, minProm"
116.51540074685181,5.000370673665129e-26,9.392133540566123e-25,2,53,7,5,"XBP1-2:869, 8, set1, minTK"
0.004504496045228734,0.9977502863849015,1,2,67,7,5,"YY2-1:1018, 1, set2, minCMV"
4.206427495151729,0.12206351590226437,0.2038928786161838,2,63,7,5,"YY2-1:1018, 1, set2, minProm"
26.99340556544439,1.3754868968562725e-6,7.977564230869902e-6,2,68,7,5,"YY2-1:1018, 1, set2, minTK"
0.5438329923372294,0.7619178814958327,0.8282654209110449,2,66,7,5,"YY2-1:1351, 4, set2, minCMV"
1.6112647651079897,0.4468052853326083,0.5532818674421129,2,66,7,5,"YY2-1:1351, 4, set2, minProm"
8.401575567881991,0.014983768197804925,0.03500582132785007,2,66,7,5,"YY2-1:1351, 4, set2, minTK"
3.3192788800433846,0.1902075489689132,0.28945856436250367,2,53,7,5,"YY2-1:1684, 8, set2, minCMV"
9.62539019907581,0.00812592996944806,0.020735131646177813,2,51,7,5,"YY2-1:1684, 8, set2, minProm"
78.88535799167539,7.417578662057286e-18,1.0925364062915073e-16,2,58,7,5,"YY2-1:1684, 8, set2, minTK"
2.1549133088224153,0.3404603337137801,0.45213132317189997,2,46,7,5,"YY2-1:19, 1, set1, minCMV"
0.7691156861410491,0.6807515686933413,0.7611826205924819,2,40,7,5,"YY2-1:19, 1, set1, minProm"
1.204990012138751,0.5474440545026525,0.644755778093057,2,42,7,5,"YY2-1:19, 1, set1, minTK"
5.578958139833048,0.061453218408420024,0.11592311654315596,2,47,7,5,"YY2-1:352, 4, set1, minCMV"
2.9997677585456586,0.22315607168928434,0.3277348420174509,2,39,7,5,"YY2-1:352, 4, set1, minProm"
0.355636807434621,0.8370944229225471,0.8859958548320325,2,35,7,5,"YY2-1:352, 4, set1, minTK"
5.002722841327341,0.08197332244697132,0.1470444353006127,2,32,7,5,"YY2-1:685, 8, set1, minCMV"
4.9145467415658,0.08566821827299681,0.1524258970546774,2,31,7,5,"YY2-1:685, 8, set1, minProm"
0.8994555357987792,0.6378017581024539,0.7238319287260294,2,29,7,5,"YY2-1:685, 8, set1, minTK"
0.7575900734345851,0.6846859337620583,0.7644862447781543,2,32,7,5,"YY2-2:1019, 1, set2, minCMV"
21.040696877485516,2.6981787981805363e-5,1.2535714204557378e-4,2,29,7,5,"YY2-2:1019, 1, set2, minProm"
9.63193138608949,0.008099396768961207,0.02067601619075633,2,27,7,5,"YY2-2:1019, 1, set2, minTK"
24.77749859448977,4.1651873671582605e-6,2.238196046289242e-5,2,63,7,5,"YY2-2:1352, 4, set2, minCMV"
0.11269006928250747,0.9452129484100791,0.9656516848194787,2,36,7,5,"YY2-2:1352, 4, set2, minProm"
8.712954056327817,0.012823484940936377,0.030563385528611264,2,41,7,5,"YY2-2:1352, 4, set2, minTK"
3.4656060032884852,0.17678817727266755,0.2736474256070373,2,43,7,5,"YY2-2:1685, 8, set2, minCMV"
19.66529536694611,5.3670466303219846e-5,2.3596564354643972e-4,2,30,7,5,"YY2-2:1685, 8, set2, minProm"
5.699601228515576,0.057855855357556336,0.11028884655683148,2,30,7,5,"YY2-2:1685, 8, set2, minTK"
4.246458070375866,0.11964466725131737,0.20039747648148112,2,47,7,5,"YY2-2:20, 1, set1, minCMV"
15.032280855967201,5.442290086094026e-4,0.0019221705410459751,2,42,7,5,"YY2-2:20, 1, set1, minProm"
11.318099078324849,0.00348582846764884,0.009843659056689276,2,46,7,5,"YY2-2:20, 1, set1, minTK"
0.06647349446939188,0.9673095246233548,0.9816944977258171,2,34,7,5,"YY2-2:353, 4, set1, minCMV"
7.297948075557088,0.026017808378765956,0.05601169963630582,2,43,7,5,"YY2-2:353, 4, set1, minProm"
6.228826497141199,0.04440455394074142,0.08832019763731665,2,43,7,5,"YY2-2:353, 4, set1, minTK"
1.945974584272335,0.37795229609396136,0.4894334814693465,2,43,7,5,"YY2-2:686, 8, set1, minCMV"
19.06577461427287,7.243019357816912e-5,3.115464767224694e-4,2,49,7,5,"YY2-2:686, 8, set1, minProm"
10.49204332497402,0.0052684363802840495,0.01419242817881782,2,49,7,5,"YY2-2:686, 8, set1, minTK"
1.4753361075863722,0.47822781778184686,0.582561534473642,2,65,7,5,"ZBED1-1:1020, 1, set2, minCMV"
2.919712261113091,0.23226968883693103,0.337896832978785,2,74,7,5,"ZBED1-1:1020, 1, set2, minProm"
0.36799059213444707,0.8319397172059714,0.8829830183955013,2,68,7,5,"ZBED1-1:1020, 1, set2, minTK"
0.6924074292696787,0.7073683711383107,0.7802903260652846,2,51,7,5,"ZBED1-1:1353, 4, set2, minCMV"
8.503805539354289,0.014237118162940321,0.03345232584421556,2,48,7,5,"ZBED1-1:1353, 4, set2, minProm"
0.9745993518963587,0.6142829195424652,0.7028550096553318,2,60,7,5,"ZBED1-1:1353, 4, set2, minTK"
11.076735091221963,0.003932941949039613,0.010975070173103726,2,65,7,5,"ZBED1-1:1686, 8, set2, minCMV"
5.566419246489659,0.061839706350868655,0.11647331383227087,2,52,7,5,"ZBED1-1:1686, 8, set2, minProm"
0.14814850607126573,0.9286027397089717,0.9539264935973457,2,73,7,5,"ZBED1-1:1686, 8, set2, minTK"
1.6806694510055422,0.43156604308904944,0.5399630549303203,2,55,7,5,"ZBED1-1:21, 1, set1, minCMV"
9.590594768154006,0.008268539530114655,0.021072767549362742,2,54,7,5,"ZBED1-1:21, 1, set1, minProm"
9.036335399225663,0.01090899392100165,0.026609626951069158,2,55,7,5,"ZBED1-1:21, 1, set1, minTK"
4.369005930227104,0.11253365290762303,0.1910397170145441,2,53,7,5,"ZBED1-1:354, 4, set1, minCMV"
0.5782416718693639,0.7489217032808057,0.8177559291645703,2,47,7,5,"ZBED1-1:354, 4, set1, minProm"
6.089797409325456,0.04760113351620105,0.09366452497975808,2,56,7,5,"ZBED1-1:354, 4, set1, minTK"
8.31562810568721,0.01564171253332598,0.03632777871470865,2,41,7,5,"ZBED1-1:687, 8, set1, minCMV"
2.364319861418153,0.30661575407545055,0.41770780764129,2,40,7,5,"ZBED1-1:687, 8, set1, minProm"
0.35893672264182896,0.835714391424322,0.8851453340452122,2,45,7,5,"ZBED1-1:687, 8, set1, minTK"
12.012675344059062,0.0024630923342170807,0.007245360688104075,2,92,7,5,"ZBTB7A-1:1021, 1, set2, minCMV"
0.5403942051161721,0.7632290451131795,0.8292504502184942,2,96,7,5,"ZBTB7A-1:1021, 1, set2, minProm"
8.591849526736041,0.013623966924424956,0.03225844442938246,2,99,7,5,"ZBTB7A-1:1021, 1, set2, minTK"
9.145154330964942,0.010331299909484996,0.025381937617622738,2,105,7,5,"ZBTB7A-1:1354, 4, set2, minCMV"
2.1677907647908796,0.33827524438246087,0.4499104701163003,2,100,7,5,"ZBTB7A-1:1354, 4, set2, minProm"
15.804118562217809,3.6998086084535366e-4,0.0013526324091143822,2,101,7,5,"ZBTB7A-1:1354, 4, set2, minTK"
